audiocap_id,youtube_id,start_time,caption
7235,1tztMAcnZ3w,410,A man speaks as wood drops
7232,1twYBGzKDr4,2,Boat motor with people talking
7233,1tx8Nlrra-I,30,"Truck motor running, beeping"
7230,1tvqO_d6mkE,150,Repetitive popping noises
7231,1twXsgot0PM,30,The wind is blowing and frogs are croaking
10376,3A9MjSamcUQ,30,A vehicle is being driven loudly on an unpaved road
10377,3AA8kUxFo_U,30,Men are yelling and a car passes by
10374,3A55CHymIu8,30,A man and a woman are speaking in a foreign language and the wind is blowing
10375,3A8F0WHQNII,240,A man is talking and typing on a keyboard
10372,39xfeshfcdo,30,"Pigeon cooing, birds chirping and then drum beats"
10373,3A191XyNauQ,0,A goat is yelling
7238,1u3iA7QWDeI,40,Something is being sprayed and a person speaks
7239,1u4EhCsPAtU,90,A race car is driving fast outside
29360,C0toF6-I1r4,440,"A woman burps and then laughs, and then a woman talks loudly nearby"
69780,bKBLXhOMUi8,0,A female voice talking followed by rustling leaves and then some squeaking noises
6239,1V1gL3SbuLI,400,Woman talking with a rustling of tissue then nose blowing sound
6238,1V1fNIbeFvw,570,A man talks and starts to use a hammer
6235,1V-dSdgwaX0,30,A steady pace of a motor engine at work
6234,1Uvr1e8adfc,90,A woman and two children have a conversation
6236,1V-v2xC6XRU,30,People are speaking outside with wind noise in the background
6231,1UtX_r3nZp0,170,A train is honking its horn as it passes by
6230,1UtTfdmF3K8,10,A car passing and honking the horn
6233,1UvP7HDZZfM,200,"A power tool revs, high pitched cutting, a man speaks"
6232,1UuO6eFca0c,150,A saw sawing wood
70363,blVFHLm7vqo,310,Clanking and breathing
70361,blScwRDuLAw,0,The rain pours down and kids yell and an adult voice speaks
70360,blRQ2pf35Bo,60,Food and oil sizzling as wood clanks against a metal surface while a man is talking
95171,u6nhjffCGM0,4,Wind blowing followed by a horn and people laughing
43249,KKT6w9967LY,5,Water running then chimes and typing on keyboard
57877,U25DWCMc1_w,220,A hose sprays over a surface
29368,C198zUzTwTY,13,An engine idles and continuously
57139,TXgAt7IYfbw,0,A man then a woman talking as a puppy whimpers
14981,56yJlLbEcOI,30,Clicking then ticking and coo coos of a clock
14980,56xKP0yOr8E,30,Vehicles passing with door opening
14983,57-SKNIZDhE,30,Engine starting up
14982,56zRNrKopQU,30,Animal growling and oinking with person speaking in background
14985,57-vjVZ7Pso,8,A large engine rumbles and rattles
14984,57-on-lKpIw,90,Loud animal noises followed by man and woman speaking
14987,570Z3SF0nv4,30,"A large engine in the distance speeds away, wind blows"
14986,570RD5v5HyE,16,Frogs croaking and then a mechanical ping
14989,572bcLiaQA0,80,A person sneezes and blows his nose
14988,570agG5VeoQ,14,Banging noise followed by people talking then a man speaks in the end
818,-Ih17XFOkSc,370,Woman speaking and water running
819,-Ilew1TtoTg,30,"He is speaking, water is splashing"
810,-I_ANS9d1RE,30,A stream is flowing with water
811,-I_Ej65k3Rg,30,Man speaking to dog and it barks
812,-Ia8Lhbgioc,30,An engine is not starting properly
813,-Ib1wZDF3_o,30,Cars are being raced
814,-IbSBeEuZ_w,30,An adult male is speaking and animals are bleating
815,-Icc0p4rXlU,30,Machine drone with conversation
816,-IgLXOL0DKw,30,"It is windy and raining, after a few seconds a man speaks"
49784,OaFF5i44dgg,30,Two men talk while pigeons coo and objects are hit
78440,hcej2tox9os,10,"A dog howls and barks, and a man laughs"
49781,OaCDoiTq3wo,0,Rain falling and thunder with peoples voices in the distance
80831,jOLfyJRloW4,40,A truck driving away
1700,-duEpY0MecM,30,Faint male voice and a dog panting with the wind blowing and the sound of water splash
1701,-dvcjt3JcC4,150,"Rain is heard splashing, and in the background a horn sounds faintly"
1702,-dvfWWc5bQ8,30,Dog barking repeatedly
1703,-e0unJs_UGI,30,A female is speaking
1704,-e18zU2EPSE,60,"A man speaking, beeping, toilet flushing"
1705,-e1Ek_4-Neo,3,"Cat meows are heard, and in the background a commercial is heard"
1706,-e2gfOLxyCs,30,A woman is speaking about Pepsi
1707,-e3PbDOkApc,27,"A dog growling and barking, and a woman speaking"
1708,-e3Rd6jCSqQ,21,A man speaking and engines revving
1709,-e43FHMqVes,30,A man speaking loudly
5269,16BRpz7zPlw,30,Commentators speaking over car engines
5268,16A5gdO5OSo,30,People are talking and clapping
41150,IzGZHMFXHSg,10,A steam engine whistle
41153,IzJPWLp2dUk,0,A man speaking followed by gasping
41155,IzMYVaeffPY,0,Someone sneezes several times and a woman talks
41157,IzQw02-wwGA,300,A man talks and someone chuckles and he is interrupted by another man talking which finally ends with a couple of clicks
43245,KKKWHCfRavI,170,A child whispering as dogs bark in the background alongside camera muffling and footsteps shuffling on grass
40201,INo6GZA4JmI,30,A phone rings loudly nearby
60291,Vh41ChUYVB0,30,Wings flapping and birds chirping
40207,IOACQr_S6wA,0,A woman talks and a surface is tapped followed by someone snores and laughs
63200,XjCfOA2OSXA,30,A man speaking while plastic briefly rattles and thumps on a hard surface during audio static hissing
40209,IOBjZKlHWOI,10,A high pitched engine running
40208,IOASpofNxR0,30,Winds and waves
49788,OaVBOjLVFi0,70,A man snoring with labored breathing
11137,3U7qkd2zzqs,0,A car accelerating and passing by
11136,3U7MgfDTL7Q,130,A clinking sound and someone snoring
11135,3U4MeDWq8CE,12,An engine clanging
11134,3U31rEjdLt4,7,A boat speeds by splashing water
14321,4pUtuG7Sn9o,30,A horse is trotting and people are talking
11132,3U1uIMM_5GU,2,A waterfall splashes as a man speaks over it
11131,3U1ZravTj_Y,30,A vehicle is revving and accelerating
11130,3U1FnrfNQfY,30,Flapping of wings and cooing of pigeons
14329,4pfejpvr3nw,30,Something is being sprayed and a person speaks
11139,3UADuyz8E6g,0,"Water is running and splashing on a surface, then it gurgles and splashes and fills a container"
11138,3U9uhu1a32g,30,A man giving a speech
17980,6T4FrW9n8Fg,30,A dog is howling while people are talking in the background
17981,6T5SkXfUsxw,18,A car engine is running followed a cat meowing
17982,6TC-tDmSE88,30,Voices speaking over quacking ducks
17983,6TGR4ue2G6k,160,Pans are clanking while a man and woman are communicating with each other and frying foods
17984,6TJ_ovPk238,150,A small remote control vehicle revs its engine
17985,6TN0ogaY6RE,30,Dog growling with human moaning
17987,6TP8w9CcdHk,11,"Fast, running water with a man speaking with a muffled voice"
17988,6TPqzVFJr5s,30,A man speaking after some clapping
17989,6TSFDzGd3tE,70,Rain is falling hard and thunder rumbles in the distance
55729,SZmyzlljeSk,30,An infant crying as a man talks
94978,tzcx-hhoKTg,40,Feet tapping on a wooden floor with a small child speaking briefly
94979,tzlYeZKD0jE,310,The wind blows off and on while a train blows a horn and something grinds and squeaks over and over
36798,GEBDw8f5nM0,30,A man faintly speaking in the background as wood softly creaks and wind blows into a microphone
8738,2VnFPitR9l0,30,A man is speaking in a very deep voice
8739,2VnYRRLHQ2w,30,"Wind blows, a boat speeds down the water, a woman speaks"
8736,2VjQiwyoO1s,160,Two female voice and frying sound
8737,2VmFHovtYYw,560,Machine running and roaring in and out
8734,2Vh4RL5ZOFo,20,A sewing machine is running then gets quite
8735,2VimfSbyCNs,30,A vehicle engine is revving and the vehicle passes by
8732,2VUfoVAvbvI,250,Door screeching followed by child speaking
8733,2VgSGSzXL5g,560,A man talking while typing on a computer
8730,2VR4yXzDj24,30,"Static humming sound, followed by artillery fire and a male speaking"
8731,2VRnQ7nejuk,30,A man is speaking and a crowd of people are cheering
54328,RckbXaEqRi8,30,Sirens ring as men speak nearby as well as on the radio as an engine hums
61878,WoE1pZfizT0,20,A vehicle accelerates and a bell rings while someone speaks
50862,PGxS3kDTVx0,380,"A man lets out a high pitch tick and laughs, then another man talks as a lot of oil boils in a pot loudly"
50863,PGyu-1riVfA,0,A horn blows loudly
66957,_KOlHJO4VgQ,580,Wind blows and rain falls
66955,_KKP1s9fqLg,30,An airplane quietly flies by in the background of an outdoor environment
66954,_KK6Tdjldbw,26,A motorcycle revs and then idles while people talk
97258,vkFjgakRz_w,120,A man speaks and children laugh
61870,WnmzkklRpQg,30,The wind blows hard outside as birds chirp and quack loudly
88578,p5nvogebki4,30,The wind blows as birds chirp and during this a man says a few words nearby softly
41572,JFeKUO0uS4Q,10,A vehicle revving with tires squealing followed by engine abating
63730,Y6iVqrEzKK8,100,"A dog whimpers and then barks, followed by people laughing and then imitating a cat, after which the dog barks again"
67585,_lAXzWRAEK8,330,A man briefly talks then a duck quacks followed by some rustling leaves
8192,2HvnBfSnEU8,30,A motor vehicles' engine runs in the distance
12447,40oBU5oboag,30,Machine beeping and oscillating with equipment shuffling in the background
12444,40l2GNVKDeg,30,Animal is making oink noise
8191,2Huj8aBDOLk,4,Burst and popping noise and the sounds of people speaking
12442,40jdvtFhRhY,100,A man yelling with a lot of background noise such as people talking
12443,40klFz27dnw,70,People laugh so loud they cough
8194,2HzDvAit5C4,30,"Engine sounds, idling and revving"
12441,40ghjcpDJw8,30,A person snoring while resting with a mans voice in the background
82155,kLzXLW0XDRU,40,Plane engine running while flying
82154,kLzFQFQy8zY,70,A bus engine running idle as wind blows into a microphone
8198,2I4EZ-jbO_E,110,"An adult male is speaking, and metallic clinking and tapping occur"
8199,2I6A3YvooTo,30,A man is giving a speech
48853,Ny4sq5v_iBg,2,Birds cooing and a person talking
12448,40pqcSRPnzY,110,People are talking loud
12449,40qS1ewdKUQ,7,A door is sliding and there are banging sounds
45659,LtrE5RhMZPU,30,Metal clanking and a footstep stomping on a hard surface as rubber creaks repeatedly as air lightly hisses
39099,HfqG8qVQNi4,0,"There is a rumble in the distance, followed by snoring"
88574,p5_J2_o27co,290,An alert siren rings followed by a train moving and horn bring triggered
94013,tE1l-29DbEI,30,Several pressurized air sprays with metal clanging briefly as a crowd of people talk and wind blows into a microphone
100527,yEW1y0Z0nOI,0,A train approaches and blows a horn
92986,sRCUdd-q3T0,130,A female voice is speaking as food is frying in the background
92985,sR9IoYCI-z0,20,"A crash occurs, followed by an adult female speaking, a bird chirping, an electronic beep, an adult male speaking, water splashing and three musical tones, and a whoosh and thump"
92984,sR7r0MXJL00,150,A vehicle engine sputters and travels down a wet road and there is a bang in the distance
19245,736sQyNeUpc,180,Wind blowing and water rushing followed by a horn then a man speaks
16216,5eePrRcqB34,19,A dog sniffs around
16215,5edZRByKMNw,30,A woman speaks with an echo while the wind blows
16214,5eaz_zsqDCA,30,Men speaking and sheep bleating
16213,5eZ7Zb3ar5E,30,People are speaking while a goat cries
16212,5eYH0fXyk4k,30,Men speaking and shouting
16211,5eWQ_KRkUd0,30,A jet engine and strong winds
16210,5eW4KUygoBY,30,An engine cranks up and rumbles
100522,yE7CoPT-1UU,360,Rustling and growling with people laughing and speaking
19249,73FfGYOcAMk,0,Thunder is rumbling slowly and a man speaks at the end
19248,73Deca2BDNA,10,Water pouring followed by a dog barking and a human laughing and voices
16219,5ek1K1ATx0g,30,"Hissing is present, the wind is blowing, a motor is running, a squeak occurs, and a person speaks in the background"
16218,5eho-E5V1VA,260,"A woman talks, and a bell rings"
85482,mmgYtipTqO4,30,A bird chirps and someone sprays onto a surface
100521,yE1Dqyyx_WA,40,While a small appliance runs loudly in the beginning a woman talks followed by clicks and the lady talks some more
96527,vCUxW0AcuOg,30,"A man talks, there is a shuffle and a younger man laughs and finally a woman talks"
65543,ZM5F0jE-M0Y,30,Birds chirp and sheep bleat and grunt
39569,Hyp8BkeQEWA,30,A horse clip-clops in the distance quietly
65547,ZM8m2XvEUoE,10,An air ventilation system blowing air
64494,YbzAeACeEeA,100,Whistling going up and down in pitch
64496,Yc1LzuT60kU,30,An insect flies followed by something being hit and then a whistle
68436,aMJ94vH2K5Y,260,Men converse midst rhythmic typing
64498,Yc59wUZQ5-M,10,A toddler cries and stamps a foot while adults chuckle
54245,R_MgVIdf69E,30,Many farm animals are making sounds as a dog barks continuously
2538,0-8Ht8OvuII,30,Baby talking then sneezing and a woman speaking
2539,0-B5WeWmO7c,30,"Man talking and slamming things, small things falling"
57251,TcMlX4mC9Lg,530,High pitched continuous buzzing
2532,-zqsfRUJn2I,30,"A man talks over a loudspeaker, a crowd cheers, a large motor hums"
2533,-zrldlTT_V8,30,A boat motor is running and an adult male is singing
2530,-zq-Ac6qRUc,10,A sewing machine runs momentarily and a child speaks
2531,-zqL03Y8uKE,320,Kids are talking and burping
81716,k1VsTEaJ1xk,170,"Water hisses and splashes from a faucet and then stops, and this occurs three times"
2537,0-6AL5yJbrc,28,Loud gunfire in the distance
2534,-zxy2tntyF0,0,A water falling
2535,0-0Ffqsq7OU,30,A stream or a pond of running water
46531,MUa5SVsbp_M,20,Bug flies nearby buzzing while there is a steady background of wind in the mic
46530,MUPn4gr56HY,30,A baby cries and a woman speaks
46538,MUxQpDfhEmU,140,A man speaks while water sprays on and off
53062,QjK9AJQLP6k,30,A baby continuously cries as a woman and man talk
17166,65puJKcGUps,30,A vehicle speeds off and numerous motors follow
17167,65uLFkFSdTU,0,Medium sized engine starting up and revving
17164,65lDklQ1S5A,130,Wind is blowing on a microphone and waves are crashing and a man talks briefly
17165,65lQVufE68o,0,A man talks while a dog barks and other people talk in the background
17162,65gCuQC8TzY,30,A dog is growling and grunting playfully and panting
17163,65gf5tn6W5E,130,"A crowd laughs appreciatively while a man gives a speech, then another man begins speaking"
17160,65_o9fXAHio,30,A man speaks and horses trot
17161,65dp9IaQ-iA,30,A woman speaks while a crowd speaks in background
22830,8o-JZHjEo6A,30,A crinkling noise followed by a woman speaking
22832,8o2eZ8fJMuQ,14,Insect buzzing followed by a crash
22833,8o47VZaSsCk,40,A sewing machine is being used while a woman speaks
22834,8o4EurrqLBk,30,Loud male speech over turbulence
22835,8o4weLSlHmM,160,A man speaking with insects swarming in the background
17168,65vGuUK7sPs,22,"A child is crying, and then a child speaks and laughs"
17169,65vl4gyE_dw,30,An engine idling and sputtering
60443,Vo26YrjtY3c,30,A person speaks on a microphone and people clap followed by engines humming and a clanking
102576,zsaOhjlLC9A,20,Two voices conversing as water is pouring and gurgling
102575,zsXIARa5jOk,50,A female voice talking followed by water draining then short speech
102574,zsRXT-9tfV0,350,A man speaking as power tool drills run while music plays in the background
102573,zsOadrVY3gs,30,A woman talking as infants babble then sneeze while plastic clacks on a hard surface
60446,Vo4OHRCz8oo,30,Ducks quacking and chirping as a woman speaks in the background
102571,zsJv82hEza8,14,A vehicle engine revving several times before turning off followed by a muffled woman talking through a radio and birds chirping in the distance
102570,zsGfZUmkC1s,0,Birds chirping and tweeting in the background as leaves rustle
94113,tIqTPA8Wcgk,190,A man talks while some metallic objects is tapped
